1	7	14	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	15	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	16	8	1	9	29	5	5	1	10	42	-6	-6	
1	7	17	5	1	6	29	5	5	1	15	42	-6	-6	
1	7	18	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	19	8	1	6	29	5	5	1	15	42	-6	-6	
1	7	20	7	1	9	29	5	5	1	6	42	-6	-6	
1	7	21	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	22	6	1	6	29	5	5	1	6	42	-6	-6	
1	7	23	9	1	6	29	5	5	1	6	42	-6	-6	
1	7	24	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	25	9	1	9	29	5	5	1	6	42	-6	-6	
1	7	26	8	1	6	29	5	5	1	6	42	-6	-6	
1	7	27	9	1	6	29	5	5	1	6	42	-6	-6	
1	7	28	7	1	6	29	5	5	1	6	42	-6	-6	
1	7	29	8	1	6	29	5	5	1	6	42	-6	-6	
1	7	30	8	1	6	29	5	5	1	6	42	-6	-6	
1	8	1	0	0	0	0	0	0	0	0	0	0	0	
1	8	2	1	0	10000.0	10000.0	10000.0	10000.0	1	6	14	-10	-10	
1	8	3	2	1	6	15	5	5	1	6	14	-10	-10	
1	8	4	3	1	6	29	5	5	1	6	29	-6	-6	
1	8	5	4	1	6	29	5	5	1	6	29	-6	-6	
1	8	6	5	1	6	29	5	5	1	6	29	-6	-6	
1	8	7	6	1	6	29	5	5	1	6	29	-6	-6	
1	8	8	6	1	6	29	5	5	1	6	29	-6	-6	
1	8	9	6	1	6	29	5	5	1	6	29	-6	-6	
1	8	10	4	1	6	29	5	5	1	6	29	-6	-6	
1	8	11	7	1	6	29	5	5	1	10	29	-6	-6	
1	8	12	4	1	6	29	5	5	1	6	42	-6	-6	
1	8	13	6	1	6	29	5	5	1	6	42	-6	-6	
1	8	14	7	1	6	29	5	5	1	6	42	-6	-6	
1	8	15	6	1	6	29	5	5	1	6	42	-6	-6	
1	8	16	8	1	6	29	5	5	1	6	19	-6	-6	
1	8	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	8	18	9	1	6	29	5	5	1	6	20	-10	-10	
1	8	19	9	1	6	29	5	5	1	6	42	-6	-6	
1	8	20	6	1	6	29	5	5	1	6	42	-6	-6	
1	8	21	9	1	6	29	5	5	1	6	42	-6	-6	
1	8	22	8	1	6	24	5	5	1	6	42	-6	-6	
1	8	23	7	1	6	29	5	5	1	6	42	-6	-6	
1	8	24	11	1	20	29	5	5	1	19	42	-6	-6	
1	8	25	9	1	6	29	5	5	1	6	42	-6	-6	
1	8	26	8	1	6	29	5	5	1	6	42	-6	-6	
1	8	27	10	1	6	29	5	5	1	6	42	-6	-6	
1	8	28	8	1	6	29	5	5	1	10	42	-6	-6	
1	8	29	9	1	6	29	5	5	1	6	42	-6	-6	
1	8	30	8	1	6	29	5	5	1	6	42	-6	-6	
1	9	1	0	0	0	0	0	0	0	0	0	0	0	
1	9	2	0	0	0	0	0	0	0	0	0	0	0	
1	9	3	1	1	6	15	5	5	0	10000.0	10000.0	10000.0	10000.0	
1	9	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	9	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	9	6	4	1	6	29	5	5	1	6	29	-6	-6	
1	9	7	4	1	6	29	5	5	1	6	29	-6	-6	
1	9	8	5	1	6	29	5	5	1	6	29	-6	-6	
1	9	9	5	1	6	24	5	5	1	6	29	-6	-6	
1	9	10	5	1	6	29	5	5	1	6	29	-6	-6	
1	9	11	3	1	6	29	5	5	1	6	29	-6	-6	
1	9	12	5	1	9	29	5	5	1	6	42	-6	-6	
1	9	13	6	1	6	29	5	5	1	6	42	-6	-6	
1	9	14	6	1	9	29	5	5	1	6	42	-6	-6	
1	9	15	5	1	6	24	5	5	1	6	42	-6	-6	
1	9	16	8	1	9	29	5	5	1	6	42	-6	-6	
1	9	17	5	1	6	29	5	5	1	6	42	-6	-6	
1	9	18	4	1	6	29	5	5	1	6	42	-6	-6	
1	9	19	5	1	6	29	5	5	1	6	42	-6	-6	
1	9	20	6	1	6	29	5	5	1	6	42	-6	-6	
1	9	21	5	1	6	29	5	5	1	6	42	-6	-6	
1	9	22	9	1	6	29	5	5	1	6	42	-6	-6	
1	9	23	6	1	6	29	5	5	1	6	42	-6	-6	
1	9	24	8	1	6	29	5	5	1	19	42	-6	-6	
1	9	25	8	1	6	24	5	5	1	6	42	-6	-6	
1	9	26	7	1	6	29	5	5	1	6	42	-6	-6	
1	9	27	7	1	6	29	5	5	1	6	42	-6	-6	
1	9	28	6	1	6	29	5	5	1	6	42	-6	-6	
1	9	29	7	1	6	29	5	5	1	6	42	-6	-6	
1	9	30	10	1	6	24	5	5	1	15	42	-6	-6	
1	10	1	0	0	0	0	0	0	0	0	0	0	0	
1	10	2	0	0	0	0	0	0	0	0	0	0	0	
1	10	3	0	0	0	0	0	0	0	0	0	0	0	
1	10	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	10	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	10	6	3	1	6	29	5	5	1	6	29	-6	-6	
1	10	7	5	1	6	29	5	5	1	6	29	-6	-6	
1	10	8	5	1	6	29	5	5	1	6	29	-6	-6	
1	10	9	5	1	6	24	5	5	1	6	29	-6	-6	
1	10	10	6	1	6	29	5	5	1	6	29	-6	-6	
1	10	11	4	1	6	29	5	5	1	6	29	-6	-6	
1	10	12	5	1	6	29	5	5	1	6	42	-6	-6	
1	10	13	7	1	6	24	5	5	1	24	42	-6	-6	
1	10	14	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	15	7	1	6	29	5	5	1	6	42	-6	-6	
1	10	16	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	17	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	18	9	1	6	29	5	5	1	10	42	-6	-6	
1	10	19	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	20	6	1	6	29	5	5	1	10	42	-6	-6	
1	10	21	8	1	6	29	5	5	1	6	42	-6	-6	
1	10	22	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	23	4	1	6	29	5	5	1	6	42	-6	-6	
1	10	24	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	25	7	1	6	29	5	5	1	6	42	-6	-6	
1	10	26	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	27	6	1	6	29	5	5	1	6	42	-6	-6	
1	10	28	8	1	6	24	5	5	1	6	42	-6	-6	
1	10	29	7	1	6	29	5	5	1	6	42	-6	-6	
1	10	30	10	1	6	29	5	5	1	6	42	-6	-6	
1	11	1	0	0	0	0	0	0	0	0	0	0	0	
1	11	2	0	0	0	0	0	0	0	0	0	0	0	
1	11	3	0	0	0	0	0	0	0	0	0	0	0	
1	11	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	11	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	11	6	3	1	6	29	5	5	1	6	29	-6	-6	
1	11	7	4	1	6	29	5	5	1	15	29	-6	-6	
1	11	8	4	1	6	29	5	5	1	6	29	-6	-6	
1	11	9	4	1	6	29	5	5	1	6	29	-6	-6	
1	11	10	3	1	6	29	5	5	1	6	29	-6	-6	
1	11	11	6	1	6	29	5	5	1	15	29	-6	-6	
1	11	12	4	1	6	29	5	5	1	6	42	-6	-6	
1	11	13	4	1	6	29	5	5	1	6	42	-6	-6	
1	11	14	6	1	6	29	5	5	1	15	42	-6	-6	
1	11	15	5	1	6	29	5	5	1	6	42	-6	-6	
1	11	16	7	1	6	29	5	5	1	6	24	-6	-6	
1	11	17	8	1	6	29	5	5	1	10	42	-6	-6	
1	11	18	5	1	6	29	5	5	1	6	42	-6	-6	
1	11	19	4	1	6	29	5	5	1	6	42	-6	-6	
1	11	20	7	1	6	29	5	5	1	19	42	-6	-6	
1	11	21	8	1	6	29	5	5	1	6	42	-6	-6	
1	11	22	9	1	11	29	5	5	1	15	42	-6	-6	
1	11	23	6	1	6	29	5	5	1	6	42	-6	-6	
1	11	24	6	1	6	24	5	5	1	6	42	-6	-6	
1	11	25	9	1	6	24	5	5	1	6	42	-6	-6	
1	11	26	8	1	6	29	5	5	1	6	42	-6	-6	
1	11	27	7	1	6	29	5	5	1	6	42	-6	-6	
1	11	28	6	1	6	29	5	5	1	6	42	-6	-6	
1	11	29	10	1	9	29	5	5	1	6	42	-6	-6	
1	11	30	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	1	0	0	0	0	0	0	0	0	0	0	0	
1	12	2	0	0	0	0	0	0	0	0	0	0	0	
1	12	3	0	0	0	0	0	0	0	0	0	0	0	
1	12	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	12	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	12	6	4	1	6	29	5	5	1	6	29	-6	-6	
1	12	7	4	1	6	29	5	5	1	6	29	-6	-6	
1	12	8	4	1	6	29	5	5	1	6	29	-6	-6	
1	12	9	4	1	6	29	5	5	1	6	29	-6	-6	
1	12	10	4	1	6	29	5	5	1	6	29	-6	-6	
1	12	11	6	1	6	29	5	5	1	6	29	-6	-6	
1	12	12	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	13	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	14	6	1	6	24	5	5	1	6	42	-6	-6	
1	12	15	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	16	6	1	6	29	5	5	1	6	42	-6	-6	
1	12	17	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	18	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	19	7	1	9	24	5	5	1	6	42	-6	-6	
1	12	20	6	1	6	29	5	5	1	6	42	-6	-6	
1	12	21	6	1	6	29	5	5	1	6	42	-6	-6	
1	12	22	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	23	6	1	6	29	5	5	1	6	42	-6	-6	
1	12	24	6	1	6	29	5	5	1	6	42	-6	-6	
1	12	25	5	1	6	29	5	5	1	6	42	-6	-6	
1	12	26	9	1	6	29	5	5	1	19	42	-6	-6	
1	12	27	6	1	6	24	5	5	1	6	42	-6	-6	
1	12	28	7	1	6	29	5	5	1	6	42	-6	-6	
1	12	29	7	1	6	24	5	5	1	6	42	-6	-6	
1	12	30	7	1	6	29	5	5	1	6	42	-6	-6	
1	13	1	0	0	0	0	0	0	0	0	0	0	0	
1	13	2	0	0	0	0	0	0	0	0	0	0	0	
1	13	3	0	0	0	0	0	0	0	0	0	0	0	
1	13	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	13	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	13	6	3	1	6	29	5	5	1	6	29	-6	-6	
1	13	7	3	1	6	29	5	5	1	6	29	-6	-6	
1	13	8	4	1	6	29	5	5	1	6	29	-6	-6	
1	13	9	3	1	6	29	5	5	1	6	29	-6	-6	
1	13	10	5	1	6	29	5	5	1	6	29	-6	-6	
1	13	11	4	1	6	24	5	5	1	6	29	-6	-6	
1	13	12	4	1	6	29	5	5	1	6	42	-6	-6	
1	13	13	5	1	6	29	5	5	1	6	42	-6	-6	
1	13	14	5	1	6	29	5	5	1	6	42	-6	-6	
1	13	15	7	1	6	29	5	5	1	6	42	-6	-6	
1	13	16	6	1	6	24	5	5	1	6	42	-6	-6	
1	13	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	13	18	5	1	9	29	5	5	1	6	42	-6	-6	
1	13	19	6	1	6	29	5	5	1	6	42	-6	-6	
1	13	20	6	1	6	29	5	5	1	6	42	-6	-6	
1	13	21	8	1	6	29	5	5	1	19	42	-6	-6	
1	13	22	6	1	6	29	5	5	1	6	42	-6	-6	
1	13	23	9	1	6	20	5	5	1	6	42	-6	-6	
1	13	24	6	1	6	29	5	5	1	6	42	-6	-6	
1	13	25	5	1	6	29	5	5	1	6	42	-6	-6	
1	13	26	7	1	9	29	5	5	1	6	42	-6	-6	
1	13	27	5	1	6	29	5	5	1	6	42	-6	-6	
1	13	28	7	1	6	29	5	5	1	6	42	-6	-6	
1	13	29	7	1	6	29	5	5	1	6	42	-6	-6	
1	13	30	7	1	6	29	5	5	1	6	42	-6	-6	
1	14	1	0	0	0	0	0	0	0	0	0	0	0	
1	14	2	0	0	0	0	0	0	0	0	0	0	0	
1	14	3	0	0	0	0	0	0	0	0	0	0	0	
1	14	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	14	5	3	1	6	29	5	5	1	6	29	-6	-6	
1	14	6	3	1	6	29	5	5	1	6	29	-6	-6	
1	14	7	4	1	6	29	5	5	1	6	29	-6	-6	
1	14	8	4	1	6	29	5	5	1	6	29	-6	-6	
1	14	9	4	1	6	29	5	5	1	6	29	-6	-6	
1	14	10	3	1	6	29	5	5	1	6	29	-6	-6	
1	14	11	6	1	6	29	5	5	1	6	29	-6	-6	
1	14	12	3	1	6	29	5	5	1	6	42	-6	-6	
1	14	13	4	1	6	29	5	5	1	10	42	-6	-6	
1	14	14	7	1	6	29	5	5	1	6	20	-10	-10	
1	14	15	4	1	6	29	5	5	1	6	42	-6	-6	
1	14	16	3	1	6	29	5	5	1	6	42	-6	-6	
1	14	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	14	18	7	1	6	29	5	5	1	6	42	-6	-6	
1	14	19	5	1	6	29	5	5	1	6	42	-6	-6	
1	14	20	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	21	5	1	6	29	5	5	1	6	42	-6	-6	
1	14	22	6	1	9	29	5	5	1	6	42	-6	-6	
1	14	23	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	24	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	25	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	26	7	1	6	29	5	5	1	6	42	-6	-6	
1	14	27	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	28	7	1	6	29	5	5	1	6	42	-6	-6	
1	14	29	6	1	6	29	5	5	1	6	42	-6	-6	
1	14	30	7	1	6	29	5	5	1	6	42	-6	-6	
1	15	1	0	0	0	0	0	0	0	0	0	0	0	
1	15	2	0	0	0	0	0	0	0	0	0	0	0	
1	15	3	0	0	0	0	0	0	0	0	0	0	0	
1	15	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	15	5	2	1	6	29	5	5	1	6	29	-6	-6	
1	15	6	2	1	6	29	5	5	1	6	29	-6	-6	
1	15	7	3	1	6	29	5	5	1	6	29	-6	-6	
1	15	8	3	1	6	29	5	5	1	6	29	-6	-6	
1	15	9	2	1	6	29	5	5	1	6	29	-6	-6	
1	15	10	3	1	6	29	5	5	1	6	29	-6	-6	
1	15	11	2	1	6	29	5	5	1	6	29	-6	-6	
1	15	12	3	1	6	29	5	5	1	6	42	-6	-6	
1	15	13	2	1	6	29	5	5	1	6	42	-6	-6	
1	15	14	2	1	6	29	5	5	1	6	42	-6	-6	
1	15	15	3	1	6	29	5	5	1	6	42	-6	-6	
1	15	16	4	1	6	29	5	5	1	15	42	-6	-6	
1	15	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	15	18	4	1	6	29	5	5	1	6	42	-6	-6	
1	15	19	5	1	6	29	5	5	1	6	42	-6	-6	
1	15	20	5	1	9	29	5	5	1	6	42	-6	-6	
1	15	21	7	1	6	29	5	5	1	6	42	-6	-6	
1	15	22	6	1	6	24	5	5	1	6	42	-6	-6	
1	15	23	5	1	9	29	5	5	1	6	42	-6	-6	
1	15	24	6	1	6	29	5	5	1	6	42	-6	-6	
1	15	25	7	1	6	29	5	5	1	6	42	-6	-6	
1	15	26	5	1	6	29	5	5	1	6	42	-6	-6	
1	15	27	7	1	6	29	5	5	1	6	42	-6	-6	
1	15	28	6	1	6	29	5	5	1	6	29	-6	-6	
1	15	29	7	1	6	29	5	5	1	6	42	-6	-6	
1	15	30	5	1	6	29	5	5	1	6	42	-6	-6	
1	16	1	0	0	0	0	0	0	0	0	0	0	0	
1	16	2	0	0	0	0	0	0	0	0	0	0	0	
1	16	3	0	0	0	0	0	0	0	0	0	0	0	
1	16	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	5	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	6	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	7	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	8	3	1	6	29	5	5	1	6	29	-6	-6	
1	16	9	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	10	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	11	2	1	6	29	5	5	1	6	29	-6	-6	
1	16	12	2	1	6	29	5	5	1	6	42	-6	-6	
1	16	13	2	1	6	29	5	5	1	6	42	-6	-6	
1	16	14	2	1	6	29	5	5	1	6	42	-6	-6	
1	16	15	2	1	6	29	5	5	1	6	42	-6	-6	
1	16	16	3	1	6	29	5	5	1	6	42	-6	-6	
1	16	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	16	18	4	1	6	29	5	5	1	6	42	-6	-6	
1	16	19	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	20	5	1	6	29	5	5	1	6	42	-6	-6	
1	16	21	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	22	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	23	7	1	9	29	5	5	1	6	42	-6	-6	
1	16	24	6	1	6	29	5	5	1	10	42	-6	-6	
1	16	25	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	26	5	1	6	29	5	5	1	6	42	-6	-6	
1	16	27	5	1	6	29	5	5	1	6	42	-6	-6	
1	16	28	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	29	6	1	6	29	5	5	1	6	42	-6	-6	
1	16	30	6	1	6	29	5	5	1	6	42	-6	-6	
1	17	1	0	0	0	0	0	0	0	0	0	0	0	
1	17	2	0	0	0	0	0	0	0	0	0	0	0	
1	17	3	0	0	0	0	0	0	0	0	0	0	0	
1	17	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	5	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	6	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	7	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	8	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	9	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	10	3	1	6	29	5	5	1	6	29	-6	-6	
1	17	11	2	1	6	29	5	5	1	6	29	-6	-6	
1	17	12	3	1	9	29	5	5	1	6	42	-6	-6	
1	17	13	4	1	6	29	5	5	1	6	42	-6	-6	
1	17	14	4	1	6	29	5	5	1	6	42	-6	-6	
1	17	15	2	1	6	29	5	5	1	6	42	-6	-6	
1	17	16	4	1	6	29	5	5	1	6	24	-6	-6	
1	17	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	17	18	4	1	6	29	5	5	1	6	42	-6	-6	
1	17	19	5	1	6	29	5	5	1	6	42	-6	-6	
1	17	20	5	1	6	29	5	5	1	6	42	-6	-6	
1	17	21	5	1	6	29	5	5	1	6	42	-6	-6	
1	17	22	5	1	6	29	5	5	1	6	42	-6	-6	
1	17	23	5	1	6	29	5	5	1	6	42	-6	-6	
1	17	24	8	1	6	29	5	5	1	6	42	-6	-6	
1	17	25	7	1	6	29	5	5	1	6	42	-6	-6	
1	17	26	7	1	6	29	5	5	1	6	42	-6	-6	
1	17	27	6	1	6	29	5	5	1	6	42	-6	-6	
1	17	28	6	1	6	24	5	5	1	6	42	-6	-6	
1	17	29	6	1	6	29	5	5	1	6	42	-6	-6	
1	17	30	6	1	6	29	5	5	1	6	42	-6	-6	
1	18	1	0	0	0	0	0	0	0	0	0	0	0	
1	18	2	0	0	0	0	0	0	0	0	0	0	0	
1	18	3	0	0	0	0	0	0	0	0	0	0	0	
1	18	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	5	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	6	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	7	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	8	3	1	6	29	5	5	1	6	29	-6	-6	
1	18	9	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	10	4	1	6	29	5	5	1	6	24	-6	-6	
1	18	11	2	1	6	29	5	5	1	6	29	-6	-6	
1	18	12	3	1	6	29	5	5	1	10	42	-6	-6	
1	18	13	3	1	6	29	5	5	1	6	42	-6	-6	
1	18	14	2	1	6	29	5	5	1	6	42	-6	-6	
1	18	15	4	1	6	29	5	5	1	6	42	-6	-6	
1	18	16	4	1	6	29	5	5	1	6	24	-6	-6	
1	18	17	6	1	6	29	5	5	1	6	42	-6	-6	
1	18	18	5	1	9	29	5	5	1	6	42	-6	-6	
1	18	19	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	20	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	21	4	1	6	29	5	5	1	6	42	-6	-6	
1	18	22	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	23	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	24	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	25	5	1	6	29	5	5	1	6	42	-6	-6	
1	18	26	7	1	6	29	5	5	1	6	42	-6	-6	
1	18	27	6	1	6	29	5	5	1	6	42	-6	-6	
1	18	28	7	1	6	29	5	5	1	6	42	-6	-6	
1	18	29	7	1	6	29	5	5	1	6	42	-6	-6	
1	18	30	6	1	6	29	5	5	1	6	29	-6	-6	
1	19	1	0	0	0	0	0	0	0	0	0	0	0	
1	19	2	0	0	0	0	0	0	0	0	0	0	0	
1	19	3	0	0	0	0	0	0	0	0	0	0	0	
1	19	4	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	5	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	6	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	7	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	8	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	9	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	10	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	11	2	1	6	29	5	5	1	6	29	-6	-6	
1	19	12	2	1	6	29	5	5	1	6	42	-6	-6	
1	19	13	2	1	6	29	5	5	1	6	42	-6	-6	
1	19	14	3	1	6	29	5	5	1	6	42	-6	-6	
1	19	15	3	1	6	29	5	5	1	6	42	-6	-6	
1	19	16	2	1	6	29	5	5	1	6	42	-6	-6	
1	19	17	4	1	6	29	5	5	1	6	42	-6	-6	
1	19	18	4	1	6	29	5	5	1	6	42	-6	-6	
1	19	19	6	1	6	29	5	5	1	6	42	-6	-6	
1	19	20	5	1	6	29	5	5	1	6	42	-6	-6	
1	19	21	4	1	6	29	5	5	1	6	42	-6	-6	
1	19	22	5	1	9	29	5	5	1	6	42	-6	-6	
1	19	23	5	1	6	29	5	5	1	6	42	-6	-6	
1	19	24	4	1	6	29	5	5	1	6	42	-6	-6	
1	19	25	7	1	6	29	5	5	1	6	42	-6	-6	
1	19	26	5	1	6	29	5	5	1	6	42	-6	-6	
1	19	27	5	1	6	29	5	5	1	6	42	-6	-6	
1	19	28	6	1	6	29	5	5	1	6	42	-6	-6	
1	19	29	5	1	6	29	5	5	1	6	42	-6	-6	
1	19	30	7	1	6	29	5	5	1	6	42	-6	-6	
1	20	1	0	0	0	0	0	0	0	0	0	0	0	
