21.198711	-8.998319
20.917629	-9.095244
20.691299	-9.21236
20.582823	-9.380133
21.097374	-9.614628
20.772068	-9.686174
6.73632	5.907595
6.795193	5.855113
6.769707	5.73098
6.773332	5.633321
6.806746	5.561344
6.839421	5.489215
6.808532	5.367414
6.878831	5.32616
6.996687	5.320405
7.04285	5.259145
7.273953	5.333483
7.40949	5.33407
7.455756	5.269207
6.686283	6.289827
6.696858	6.190512
6.735821	6.118389
6.736734	6.012765
7.608265	5.278041
7.728426	5.262098
10.633414	-6.016096
10.745018	-6.203639
10.561257	-6.221056
10.311471	-6.195757
10.489427	-6.302683
10.248486	-6.28028
10.295053	-6.433064
11.301383	-5.269921
11.038348	-5.265022
10.731339	-5.234024
11.115644	-5.421462
10.551019	-5.260544
10.477982	-5.338798
10.805539	-5.505697
10.386643	-5.406944
10.774817	-5.609015
10.409698	-5.534935
10.769598	-5.726297
10.246758	-5.563536
10.622569	-5.767584
10.241548	-5.676982
10.545601	-5.845522
10.1481	-5.741518
10.314111	-5.954855
10.184208	-5.998957
15.906651	-6.265797
15.758669	-6.366915
15.855584	-5.305204
15.373757	-5.293609
15.97576	-5.500895
15.232716	-5.394187
15.606719	-5.526629
15.175666	-5.52349
15.445159	-5.621578
15.17372	-5.673222
15.657723	-5.854183
15.188984	-5.830504
15.484703	-5.94402
15.14683	-5.966495
15.660777	5.855324
15.854383	5.927711
15.748865	5.732118
15.77398	5.741259
15.770007	5.584453
16.021391	5.673472
15.733046	5.417322
15.70162	5.406501
16.016796	5.359145
16.139034	5.24389
16.422606	5.178028
16.63242	5.244182
15.70244	6.027602
12.040511	-9.407078
11.973613	-9.524242
11.979103	-9.528609
7.478564	-11.298878
7.368786	-11.346936
7.169633	-11.473811
7.00131	-11.425099
6.963145	-11.58862
10.618456	-11.386899
10.424103	-11.375913
10.54365	-11.506375
10.250831	-11.384701
10.144466	-11.466233
10.109623	-11.629791
10.027233	-11.740381
9.821555	-11.704874
9.668153	-11.728408
9.464748	-11.68799
9.368617	-11.777966
9.086942	-11.630755
8.9851	-11.70961
8.641853	-11.468126
8.392745	-11.342144
8.281693	-11.398772
8.274816	-11.600863
8.115909	-11.590718
7.957814	-11.578691
7.699899	-11.415569
14.507804	9.785637
14.592647	9.658662
14.667991	9.525504
14.818027	9.440124
29.328213	-6.233904
28.789003	-5.335726
28.986746	-5.634452
28.936472	-5.887192
29.381496	-5.977733
25.042755	-6.012234
24.893251	-5.291224
24.680193	-5.697871
24.707317	-5.931702
20.182663	5.978377
20.205229	5.793756
20.255018	5.617214
20.568998	5.704288
20.351561	5.453184
20.656622	5.534925
20.330605	5.257852
20.336903	5.070559
20.148849	6.160121
19.817186	8.616757
19.882421	8.439587
20.371046	8.437963
20.388275	8.237398
20.626854	8.125134
20.911692	8.027246
21.346239	7.981032
11.195503	5.952754
11.386786	5.801857
11.438015	5.82796
11.383288	5.675498
11.416859	5.692235
11.342505	5.532109
11.435477	5.454443
11.500765	5.362895
11.629022	5.29965
11.656556	5.189833
19.642021	-6.005169
20.125799	-6.153074
20.309715	-6.403628
19.66737	-6.390316
20.13698	-5.207777
19.791338	-5.303073
20.521421	-5.498699
19.551586	-5.422135
19.599648	-5.620109
20.278173	-5.814673
19.559446	-5.793772
20.015764	-5.928939
9.065409	-9.552948
9.139343	-9.630858
9.070357	-9.726768
9.177685	-9.841862
9.050923	-9.877349
9.051352	-10.052545
6.213733	-6.000532
6.088041	-6.088041
5.971602	-6.076746
5.932238	-6.143012
5.795805	-6.107503
6.636665	-5.374265
6.311736	-5.202993
6.25843	-5.251447
6.166742	-5.266895
6.097905	-5.300828
6.013968	-5.320709
6.14009	-5.432292
6.011895	-5.413135
6.060272	-5.553216
6.294968	-5.768275
6.040834	-5.633169
6.207831	-5.788896
6.071236	-5.761387
6.142574	-5.829085
6.085466	-5.876667
6.091011	-5.985619
29.133986	5.663073
29.270786	5.425019
29.628803	5.491374
29.218534	5.152016
29.449772	4.928202
22.240252	10.3708
22.308237	9.932267
22.375721	9.72924
22.119194	9.389041
22.591404	9.823022
15.866198	8.976663
16.275297	8.836765
14.999603	-11.099123
14.878217	-11.21154
14.756013	-11.322687
14.979719	-11.70344
9.116723	5.752224
9.124775	5.701792
9.122996	5.700681
9.107051	5.635614
9.18153	5.571489
12.075397	-13.891156
11.810869	-13.828752
11.747581	-14.000222
13.56023	-17.672037
13.273128	-17.614035
12.335151	-15.788273
12.342975	-16.085678
12.012786	-16.234348
24.44635	5.643885
24.543484	5.441159
25.007219	5.543967
24.384626	5.183112
24.664104	5.017969
12.099195	-16.962446
11.813084	-16.870832
14.818948	-9.623537
14.916678	-9.687004
14.809451	-9.802162
14.53978	-9.623671
14.248031	-9.610418
14.171863	-9.740051
16.765783	10.073899
16.853056	9.927208
16.91007	9.960793
16.999664	9.81476
17.048302	9.842841
16.954115	9.592177
17.107143	9.482645
36.066673	-15.309394
35.7575	-15.547803
13.896951	-24.070225
14.350964	-23.884014
14.121695	-23.973881
42.567795	-6.3618
42.621178	-5.611185
42.293316	-5.943938
7.225874	8.38604
7.411082	8.303416
6.055219	-9.50479
6.048667	-9.494505
